goldene Münze zur Wiedervereinigung Jemen , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
goldene Skulptur mit Weltkugel (drehbar) , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Vase , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Holzbilderrahmen aus Indien , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Münze aus Jordanien im Holzetui , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
kl. Goldener Turm , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Bildband "Tokaj" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Bildband:"Mexico Antigua" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Bildband: "BP100- Die ersten hundert Jahre in Bildern" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Bildband: "Fiying together?" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Bildband: "High above Egypt" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
kl. Büste: "King Tut" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
kl. Tischbild "Oman Hermitage" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Zinnteller, "One day in Mongolia" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
silb. Münze - Hansastadt Rosteck - HansesaH , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Schneekugel "Dresden" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
DVD: "Schiffbau in Papenburg" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Fächer im Bildrahmen (China) , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
berahmtes Bild "Stadthaus Bremen" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Reliefbild im Bilderrahmen , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Holzbild "Kamele" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Spazierstock/Axt im Bilderrahmen (Oman) , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Großes Bild: "Wäsche-Fabrik van Laak" (Tunesien) , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Bild: Paris bei Nacht (Aufnahme von der ISS) , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
2 Bücher v. Dorado: "Staatsgeheimnis 2009" - "Das Märchen vom gerechten und freien Staat" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
blaue Krawatte , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
KugelNase aus China , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
2 CDs. Alles wird Gut I Mit 88 Tasten um die Weit , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
chinesische Wandrolle , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Buch: Fairplay Franchising /Waltraud Martius , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
kl. solarbetriebenes Windrad , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Herrenarmbanduhr mit Lederarmband , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Silberkette mit Anhänger , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Buch: "Uranbergbau im Kalten Krieg" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
DVD: "Friesland" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Zinnbecher , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
2 Drehkreisel , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Buch: "This is Pohland 2011" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Wandteller Mareeile Piacentini , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
verzierte Silberschale im roten Samtkästchen , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Buch: "Maria Sklodowska-Curie - A life in photos" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Goldenes Segelschiff im schwarzen Kasten , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
kl. Bonbondose im Samttuch , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Damengeldbörse aus Leder "Picard-Germany" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Glasvase - Bohemia MSKL , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Dachfirstziegel (Drachenform) , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Weinpräsentkoffer ( 3Fiaschensorten, Verschlüsse, Korkenzieher, Messer) , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Wein: "Rotspon" , Bundesministerium für Wirtschaft und Energie, 2012/03/14, n.a., n.a., BMWi, fail
Teppich , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bildband "The Flight of Celestial Race Horses" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
drehbarer Stifthalter {China) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Eintrittskarte Staatl. Museen zu Berlin , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Nussknacker , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch: "Abenteuer Windkraft" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch: "Eine Vision wird Wirklichkeit" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bildband:" Vignettes of Nepal" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Silber Münze: H. Schulze-Deliitzsch I W . Raiffeisen , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch. "Handel & Eandel - Dietrich Lemke" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. Schmuckdose im Samtuch , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Weinflaschenthermometer , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Porzellanteller "St. Petersburg 17 44" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Vase in güner Samtbox , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. goldener Teller in grüner Box , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
silbernen Räuchertasse aus Oman , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
DVD: "Mexiko- The Royal Tour" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bildband: "Quintana Boa" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
silberner Schmuckteller in blauer Box , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Ibis-Plastik auf Sockel , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Griechenland (gold. Medaille im Acrylblock) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Pfau-Plastik auf Sockel , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
silberner/goldener Pferdesattel auf Sockel , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bildband: "Rhodes" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Stoffbild "Move Your Imagination" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
2 mini-Handtücheraus Slowenien , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
abstrakte Miniskulptur auf Sockel , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Mocca-Porzellan-Geschirr - 2 Tassen , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
gerahmte Kachel , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch mit Goldschnitt über KH Hamidiye Etfal Hastanesi , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. Afrikanische Holzfigur , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. solarbetriebenes Windrad , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch: "Neues Zeitalter in Harmoniebindung" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Modell Airbus A 380 , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
gerahmtes Bild und Buch "Ziani" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Teebox , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bildband: "Patrimoine Mondial de L'unesco" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bilderrahmen und Lesezeichen in Lederbox , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Kugelschreiber in Holzetui , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Wertmünze - Republik Weißrussland , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. silberne Schale in Box (MMTC) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bild, gerahmt (25x25cm) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
rotes Polohemd I Schaal , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
chin. Geschenkbox mit Notizbuch, USB-Stick, PC-Maus, Stift , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Vase in Box , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Krawatte , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch: "Budva - The City of King Cadmus" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Glasblock mit 3D Gravur , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Picard Portemonnaie , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. silbernes Kännchen , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch: "Lee Kuan Yew Hard Thruths . " , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
CD-Sammlung: "JazzCD.no- Jazz from Norway 2012 , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
CD: "Auksti Kalna - High Mountains" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Fächer , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Tierfigur- Pfau - in beschädigter Box , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Tierfigur - Elefant , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Offset-Druck "Edition 1" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
3 Kugelschreiber (Fa Ssi, Ballmain Paris) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Berliner Buddy Bär (VAE) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
2 x FO' AH - Perfume , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. Miniteppiche (Wolle/Leder) mit DVD aus Mongolei , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Oberhemd (novelty) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Federmappe aus Leder , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bildband: "360 Jerusalem" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. Schmuckkästchen aus Israel , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Ravensburger Spiel "Deutschland reise" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch: "Die Bürgschaft" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Jute-Präsent: Aktentasche, 6 Platzdeckchen, Tischläufer, Brotkorb, Hausschuhe , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Modell Bleiglasfenster Marlenkirche Frankfurt , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. japanisches Tuch , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Wandteller/Handfecher/Reiseführer Korea , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. Pferd aus Glas , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
chin. Wandbild , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Buch incl. Audio-CD: "Kurfürstin L. Henriette .. . " , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
1 Schreibetui mit Kugelschreiber u. Rollerballpan , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
China Tea , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Photo-Stand-Buch in Box , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Kaffeetasse von Tiffany & Co. , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. goldfarbene Vase , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Tischuhr , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Acrylplatte mit Abbild der chin. Mauer , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Teeservice (Dose, 2 Tassen, 2 Untert., Kanne) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Konferenzmappe aus Leder , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
grüner Wandteller , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Dreieckige Skulptur (Abbildung v. Häusern) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bild in bl. Schachtel: vietnam. Dorf , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Weiß-rotes Teeservice (Teller, Kanne, 5 Tassen) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Weiß-goldenans Teeservice (2 Tassen/Unterteller) , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bild mit eingefasster Medaille, Vietnam , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bild: Stephansdom in Wien , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
2 Tücher , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
hellblaue Krawatte mit Manschettenknöpfen , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
silb. Teller mit polynesischem Releif , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bild: Seiden-Handstick mit Zertifikat u,. Standfüßen , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Bildband: "War and Peace" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
3 x Box mit Sushi-Stäbchen I 5 Tücher , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
kl. Statue: Frau im Festkleid , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
1 Fl. Champagner "Moet & Chandon" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
3 Fl. span. Rotwein - Estacada -Murillo - Arviza , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Fl. Halb-Bitte aus handverlesenen Kräutern , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
3 Fl. Rotwein "Le clos du Caillou" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
1 Fl. Rotwein "Montarucco" , Bundesministerium für Wirtschaft und Energie, 2012/11/05, n.a., n.a., BMWi, fail
Schmuckschatulle in grüner Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Fläschen mit chin. Motiv in Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
chin. Schriftenrolle in Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Briefmarken buch: "Ligislative Affairs ... The People's of Cina , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Wandteller mit Ständer; Motiv: Chin. Mauer , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Bildband "Castile and Le6n" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Seidentuch aus Mexico , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
silberner Schmuckteller in blauer Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
bunte Dekaschale mit Tiermotiven in Box , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Reliefbild im grünen Rahmen , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Briefbeschwerer , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 kl. Bücher "Constitucion Espanola/Estudio Preliminar" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Glasteller 'Virgin lslands" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Jap. Schriftrolle , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Bild: goldene Figuren vor rotem Hintergrund , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Briefbeschwerer: 2 Elefanten aus Messing , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
T-Shirt , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Manschettenknöpfe , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Verzierte Schmuckschatulle in grüner Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Terracotta female Figuren , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Holzschnitzerei; Elefanten in roter Samt box , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
rote Glasschale , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Figur: kleiner blauer Elefant , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Hessenlöwen (weiß/rot) aus Porzellan , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Seidenstickbild: "Vom Dorf der Freundschaft" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Seidenstickbild: Flußszene" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Bild: blauer Elefant , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Usbekischer Wandteller in brauner Box , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Wandteller , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Stoffbild im Rahmen , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Fl. Parfüm "FO'AH" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Holzschnitzerei aus Armenien , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Oberhemd (Hugo Boss) , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
chin. Teeservices, 4teilig , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Metallteller mit eingelassenem Segelschiff , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 weißrussische Wertmünzen , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Holzplatte mit Pharao-Motiv mit Ständer , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
5 x CD "Musik auf Villa Hügel - 2012" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
3 x CD Qatar Symphony "The Beginning" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Plastik aus Pakistan , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
schweizer-Rösti-Set , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Pakete Ethiopian Goffee , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Krawatte , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Ledergürtel, Ledergeldbörse, -tasche , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Miniskulptur aus Holz , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kleiner Hammer (Würth) , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Tischservietten mit Stickerei , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Holzkästchen , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Box "Hou Kui Tea" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
12 Birth-animal Chinese Paper-cut , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Tischbild in Box: Motiv: chin. Flusslandschaft , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Grill-Besteck, 3fach im Koffer , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 CD mit Buch: "Gienn Gould" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Tischtuch , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 x "Mont Blanc Legend" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Bildband: "Tintoretto" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Kugelschreiber "Louis Vuitton" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
CD "Konzerthaus Orchester Berlin - lvan Fischer" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
DVD "Die Drei von der Tankstelle" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Vergrößerungsglas /Briefbeschwerer , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Tischuhr v. Aurubis , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Buch: "Die Ökonomie von Gut und Böse" - Thomas Sedlacek , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Parfum. "Dior Homme Sport" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Bild im Rahmen: "Reiter auf Pferd" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
holzgeschnitzter Teller mit Ständer , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Porzellanvase: (zweiteilig) , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
div. Bücher: "Liao Yiwu", "Stürmische Zeiten", ' Bucuresti 2912", "Musical Tribute to the King" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Buch." ln Zeiten des abnehmenden Lichts" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Füllfederhalter- Waterman Paris , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Teller inkl. Becher und Kanne , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
div. Bücher: "Craftsmanship in Morocco", "Mr Finney", "Glas aus dem Frenkenwald", "Wir - 19 Leben in einem Dt.", "Capex , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Excellence" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
